date,close,open,high,low,交易量,涨跌幅
2020/8/5,2.32E+02,2.26E+02,2.33E+02,2.25E+02,175.94K,2.69%
2020/8/6,2.35E+02,2.32E+02,2.37E+02,2.30E+02,193.95K,1.55%
2020/8/7,2.26E+02,2.35E+02,2.39E+02,2.22E+02,269.22K,-4.15%
2020/8/8,2.31E+02,2.26E+02,2.31E+02,2.26E+02,86.18K,2.15%
2020/8/9,2.23E+02,2.30E+02,2.30E+02,2.21E+02,110.04K,-3.09%
2020/8/10,2.24E+02,2.23E+02,2.25E+02,2.23E+02,121.58K,0.48%
2020/8/11,2.10E+02,2.24E+02,2.24E+02,2.09E+02,186.17K,-6.44%
2020/8/12,2.07E+02,2.10E+02,2.10E+02,2.01E+02,155.75K,-1.35%
2020/8/13,2.13E+02,2.07E+02,2.13E+02,2.01E+02,173.87K,2.93%
2020/8/14,2.12E+02,2.14E+02,2.14E+02,2.09E+02,139.05K,-0.73%
2020/8/15,2.23E+02,2.12E+02,2.25E+02,2.12E+02,155.51K,5.51%
2020/8/16,2.24E+02,2.24E+02,2.24E+02,2.17E+02,172.07K,0.08%
2020/8/17,2.25E+02,2.24E+02,2.29E+02,2.18E+02,167.28K,0.70%
2020/8/18,2.17E+02,2.25E+02,2.32E+02,2.17E+02,179.49K,-3.76%
2020/8/19,2.07E+02,2.16E+02,2.17E+02,2.03E+02,164.96K,-4.62%
2020/8/20,2.09E+02,2.07E+02,2.09E+02,2.05E+02,63.60K,1.10%
2020/8/21,1.95E+02,2.09E+02,2.09E+02,1.95E+02,141.74K,-6.53%
2020/8/22,1.97E+02,1.96E+02,1.97E+02,1.91E+02,110.63K,0.75%
2020/8/23,1.94E+02,1.96E+02,1.96E+02,1.92E+02,68.05K,-1.42%
2020/8/24,2.04E+02,1.94E+02,2.04E+02,1.94E+02,106.60K,5.14%
2020/8/25,1.92E+02,2.04E+02,2.04E+02,1.89E+02,155.42K,-5.95%
2020/8/26,1.91E+02,1.92E+02,1.93E+02,1.90E+02,91.21K,-0.41%
2020/8/27,1.86E+02,1.91E+02,1.91E+02,1.85E+02,96.43K,-2.86%
2020/8/28,1.91E+02,1.86E+02,1.91E+02,1.86E+02,62.50K,3.18%
2020/8/29,1.90E+02,1.92E+02,1.92E+02,1.89E+02,57.00K,-0.84%
2020/8/30,1.97E+02,1.90E+02,1.97E+02,1.90E+02,68.47K,3.56%
2020/8/31,1.92E+02,1.96E+02,1.98E+02,1.92E+02,82.30K,-2.26%
2020/9/1,2.03E+02,1.92E+02,2.06E+02,1.90E+02,189.30K,5.91%
2020/9/2,1.83E+02,2.03E+02,2.03E+02,1.81E+02,231.29K,-10.09%
2020/9/3,1.52E+02,1.83E+02,1.84E+02,1.52E+02,326.10K,-17.13%
2020/9/4,1.59E+02,1.51E+02,1.61E+02,1.51E+02,350.03K,5.13%
2020/9/5,1.62E+02,1.59E+02,1.65E+02,1.51E+02,316.95K,1.64%
